album,data,musica,letra,tokens,types,lemmas,ttr,ltor,ltyr
ciano,2006-06-01T00:00:00.000000,infância,"e, agora que estamos crescidos, será que já deu pra perceber... que você não tem mais amigos e sabe que eu não vou socorrer? olhe pra você agora... quem é a criança que chora? eu sei que posso estar errado, mas fico feliz em te ver assim... mas saiba que o nosso passado entalhou cicatriz de ódio em mim... olhe pra você agora... quem é a criança que chora? saiba que eu daria tudo pra poder dizer que o sofrimento que você causou me fez crescer tem vezes que eu daria tudo pra retribuir tudo que você fazia pra me destruir olhe pra você agora... quem é a criança que chora? e a culpa é sua por hoje eu ser assim... e a culpa é sua por eu não ter sido... (criança...) e a culpa é sua por eu gostar mais de mim... e a culpa é sua por eu não ter tido... (infância...)",154,68,55,44.15584415584416,35.714285714285715,80.88235294117648
o rio a cidade a árvore,2004-12-10T00:00:00.000000,orgulho,"não tente mais me convencer que era pra ter fim tudo que começou e que era só pra crescer, não acabar assim sem ter porque, motivos pra chorar, e eu que nada fiz... queria ser mais forte e continuar, ser sempre o mais feliz e revelar para você que entre nós não acabou e eternamente eu vou ser aquele que te amou não vou chorar não vou pedir pra você voltar pra mim... não vou chorar não vou pedir pra você voltar pra mim...",84,45,41,53.57142857142857,48.80952380952381,91.11111111111111
o rio a cidade a árvore,2004-12-10T00:00:00.000000,onde está?,"também já tentei sozinho encontrar a solução pra acabar com essa dor que hoje assola o meu coração já tentei fazer com que você parasse de brincar com o meu sentimento e me ouvisse então por um momento pra eu tentar te convencer que nada foi em vão nada foi em vão tenho medo que pra ti eu seja apenas mais um que te quer e você vai me ouvir no rádio e achar que é uma música qualquer preste atenção: em cada verso só pra ti que eu vou cantar cada palavra que eu expresso visando te agradar não é o bastante pra tu perceber o quão grande é o meu amor e a minha dor já tentei de tudo pra você voltar já tentei ser mais feliz só pra fazer você chorar não vejo resultados, só meu coração que vê a dor não há nada que eu possa fazer pra ter você de volta pra mim e eu sento e tento ao menos entender o que eu fiz de tão ruim mas eu não sei, eu não sei... onde está todo amor que eu te dei? foi pra onde que eu não sei só tristeza e solidão vão ficar marcadas no coração nisso eu te dou razão é impossível viver só sorrindo",214,111,98,51.86915887850467,45.794392523364486,88.28828828828829
o rio a cidade a árvore,2004-12-10T00:00:00.000000,experiência,espero que você não conte pra ninguem sei que você sente medo de ter que ficar sem agluém que goste você também saiba que comigo também foi assim já reclamei pro céu que ninguém gosta de mim mas só você pensar que o mundo é ruim pra você não vai adiantar siga sempre e tente olhar para frente sem chorar e se o choro vir pra te atrapalhar saiba que eu estarei lá pra te ajudar e o seu grande dia pode amanhã chegar (amanhã chegar) é só você deixar a luz do sol te acordar siga sempre e tente olhar para frente sem chorar e se o choro vir pra te atrapalhar saiba que eu estarei lá pra te ajudar,121,66,60,54.54545454545454,49.586776859504134,90.9090909090909
o rio a cidade a árvore,2004-12-10T00:00:00.000000,o que sobrou,"no mar, ao vento quem dera eu pudesse congelar e parar no tempo quando seu coração tinha lugar para nós dois não quero nem lembrar do que aconteceu depois depois que eu deixei de ser o que você queria não pude imaginar que isso aconteceria não vou nunca mais poder ser teu eu não sou ninguém sem ter você ao lado meu e me pergunto quem eu sou sou o que sobrou de quem um dia te amou quem dera eu pudesse rebobinar o filme da vida quem dera eu pudesse encontrar em teus olhos, saída lembro que teu corpo era uma extensão do meu lembro que havia amor atrás dos olhos teus quando eu cantava serenatas com rosas na mão quando eu não sabia o que era solidão não vou nunca mais poder ser teu eu não sou ninguém sem ter você ao lado meu e me pergunto quem eu sou sou o que sobrou de quem um dia te amou não vou nunca mais poder ser teu eu não sou ninguém sem ter você ao lado meu e me pergunto quem eu sou sou o que sobrou de quem um dia te amou",195,82,70,42.05128205128205,35.8974358974359,85.36585365853658
o rio a cidade a árvore,2004-12-10T00:00:00.000000,verdades que tanto guardei,olhando pro alto sem ter medo de tropeçar sempre quis caminhar cantando bem alto que eu nunca mais vou errar sempre sonho estar num lugar mais calmo em que eu possa respirar não quero mais lembrar que não estou a salvo sentir que sei tudo do teu ar sei que não foram em vão as marcas incuráveis que acumulei no coração peguei na sua mão tempos inigualáveis e não havia escuridão me desculpa por te falar verdades que eu tanto guardei verdade foi que te menti em todo tempo em que te amei (x2) hoje eu falei pra você: - vai demorar pra entender tento não transparecer que não quero mais viver (perdão) desculpa por estar ausente quando você mais precisava de mim por não chegar na sua frente e revelar que eu não sou perfeito assim (perdão) pois tudo que eu mais quero é não me sentir culpado estando em braços teus (perdão) só estou tentando ser sincero em te revelar todos os erros meus,165,106,87,64.24242424242425,52.72727272727272,82.0754716981132
o rio a cidade a árvore,2004-12-10T00:00:00.000000,duas lágrimas,"uma lágrima rolou do meu olho ao perceber que era a última vez em que eu ia ver você outra lágrima rolou dentro do meu coração ao ver a velocidade com que as vidas vão em vão quando eu menos esperei nada mais eu encontrei havia desaparecido a lágrima que eu chorei mas aquela que escorreu no meu peito lá ficou a gota de um gosto amargo com o frio cristalizou e eu quero saber como proceder para esquecer da tua voz, do teu viver porque eu apenas quero caminhar sem ter que olhar pra trás e ver você vivendo em paz e você sabe que eu já sofri demais aqui e não vejo a hora de poder ficar junto de ti e onde você estiver, estarei em coração e em alma e espírito através dessa canção enquanto a sua ida puder fazer alguém chorar é sinal que a sua vida ainda não deve acabar já que não há saída, eu posso apenas imaginar como seria a minha vida sem a sua pra me alegrar",175,113,97,64.57142857142857,55.42857142857143,85.84070796460178
o rio a cidade a árvore,2004-12-10T00:00:00.000000,impossibilidades,não vá me avisar não vou estar aqui coisas hão de mudar feridas hão de sarar e eu hei de ser feliz... sem você... sem ninguém estar feliz assim depende só de mim sofrer é com você pois não dá pra encontrar conforto em outro lugar que não seja aqui dentro de mim sem ninguém não há paz entre nós dois se não houver paz bem aqui espero logo depois já tenho forças pra sorrir não há paz entre nós dois se não houver paz bem aqui espero logo depois já tenho forças pra sorrir,95,54,48,56.84210526315789,50.526315789473685,88.88888888888889
o rio a cidade a árvore,2004-12-10T00:00:00.000000,velha história,"mas na minha memória eu vou guardar ela pra mim você se foi do mesmo jeito que chegou voce se foi para sempre e nem telefonou e nem me avisou e eu ia te dizer como você é linda talvez isso ajudasse a mudar e eu sei que você pode me ouvir ainda e eu sei que tudo pode se ajeitar mas você quer acabar com a sua vida um guerreiro sem feridas morto ao chão quer me iludir e fazer com que o culpado seja eu! por toda essa ilusão ""deixe o sol secar suas lágrimas deixa o mar limpar a sua alma de tudo que deixamos pra trás e vamos viver em paz"" não vá assim, volta pra mim tudo que eu quis te dizer deixa eu entrar na sua vida para ela não acabar deixa a lágrima sofrida que esta em seu rosto escorregar deixa que eu te ajudo quando você precisar saiba que eu daria tudo para não ter que visitar o seu enterro...",168,100,85,59.523809523809526,50.595238095238095,85.0
o rio a cidade a árvore,2004-12-10T00:00:00.000000,planos e promessas,você falou como se você calculara pra me magoar eu me virei e caminhei não mais olhei pra tua cara descobri o que é chorar a visão turva água da chuva não mais iria simular a lágrima quando eu cheguei me deparei com que eu iria te mostrar caso eu ouvisse o sim você não sabe o quanto eu planejei muito menos o quanto que eu chorei ao perceber que você se foi você nem em sonhos consegue ver tudo o que eu escrevi pra você ler ou para eu recitar pra você dormir...,94,61,57,64.8936170212766,60.63829787234043,93.44262295081968
o rio a cidade a árvore,2004-12-10T00:00:00.000000,evaporar,que não se deve esperar que a vida lhe dê tudo o que você precisar eu já tentei fazer você acreditar melhor a fazer-iê é tentar parar de pensar no quanto é ruim não ter chance de se livrar lembranças de mim sem ninguém pra te ajudar e você sempre quis quis até demais ter alguém que não te quer e tentou ser feliz tentou ser capaz me achar aonde eu estiver e eu não estava lá saiba que o destino não é algo que você possa controlar entenda que eu não vou voltar atrás eu não vou pensar eu não vou mudar eu não vou te amar você já pensou em tentar por mais uma vez achar outro alguém que lhe queira também não é todo rio que tem um mar pra se encontrar dá pra evaporar e encontrá-lo através do ar e você sempre quis quis até demais ter alguém que não te quer e tentou ser feliz tentou ser capaz me achar aonde eu estiver você já pensou em tentar por mais uma vez achar outro alguém que lhe queira também não é todo rio que tem um mar pra se encontrar dá pra evaporar e encontrá-lo através do ar achar outro alguém que lhe queira também achar outro alguém que me queira também,217,87,78,40.09216589861751,35.944700460829495,89.65517241379311
o rio a cidade a árvore,2004-12-10T00:00:00.000000,outra vez,"essa história mal contada não sei como escrever você não dá atenção ao que eu tenho pra dizer dias em que o coração quase pára de bater e um dia eu vou partir e um dia tu vais ver que isso tudo foi ruim que eu não vou estar pra ouvir desculpas que para mim não me impedem de fugir mais um dia, outra hora chega a hora de ir embora como acaba essa história pra você e eu estou partindo agora guardo tudo na memória vou andando sem demora adeus você fecho as portas para ti e tu choras sem saber que dói muito mais em mim mais em mim do que você eu que não quis te magoar não quis te fazer chorar sozinha sabendo que tinha o mundo nas mãos perdeu, eu não quis te abandonar você ignorou o que eu sentia e agora está dizendo que não (tarde demais) qualquer dia, outra hora chega a hora de ir embora como acaba essa história pra você e eu estou partindo agora (pra que?) guardo tudo na memória (chorei) vou andando sem demora adeus você",187,93,79,49.73262032085562,42.24598930481284,84.94623655913979
o rio a cidade a árvore,2004-12-10T00:00:00.000000,pergunta,sem avisar a quem mais queria ter você por perto que está de braços abertos pra te abraçar não importando onde você estava ou se importava em não me magoar não me fazer chorar pensando no que eu fiz e eu não fiz nada que pudesse te magoar que fizesse você chorar então quem errou? e eu não fiz nada que pudesse te magoar que fizesse você chorar então quem errou?,71,40,37,56.33802816901409,52.112676056338024,92.5
